,timestamp,protocol,port,attack_type,severity,event_type,hour,day_of_week,day,month,attack_type_encoded,event_type_encoded,protocol_encoded,severity_rolling_avg,lag_1_attack_type,lag_2_attack_type
7260,2025-04-24 04:33:42.053741,ICMP,7821,Normal,1.86,Login,4,3,24,4,3,2,0,1.0733333333333304,3.0,3.0
7261,2025-04-26 13:02:42.053741,UDP,1687,Normal,1.8,Port Scan,13,5,26,4,3,4,2,1.359999999999997,3.0,3.0
7262,2025-04-23 20:30:38.053741,TCP,7946,Normal,2.67,Exploit Attempt,20,2,23,4,3,0,1,2.109999999999997,3.0,3.0
7263,2025-04-25 08:50:00.053741,ICMP,5903,Normal,0.6,Port Scan,8,4,25,4,3,4,0,1.6899999999999968,3.0,3.0
7264,2025-04-22 00:08:06.053741,UDP,6033,Normal,1.77,File Transfer,0,1,22,4,3,1,2,1.679999999999997,3.0,3.0
7265,2025-04-24 12:40:42.053741,UDP,7971,Normal,2.2,Exploit Attempt,12,3,24,4,3,0,2,1.5233333333333305,3.0,3.0
7266,2025-04-25 18:57:48.053741,TCP,4900,Normal,0.32,Exploit Attempt,18,4,25,4,3,0,1,1.429999999999997,3.0,3.0
7267,2025-04-22 12:15:06.053741,ICMP,821,Normal,2.28,Exploit Attempt,12,1,22,4,3,0,0,1.599999999999997,3.0,3.0
7268,2025-04-21 14:02:50.053741,UDP,4192,Normal,1.48,Port Scan,14,0,21,4,3,4,2,1.359999999999997,3.0,3.0
7269,2025-04-21 20:06:18.053741,ICMP,1596,Normal,2.43,Normal Activity,20,0,21,4,3,3,0,2.0633333333333304,3.0,3.0
7270,2025-04-24 20:48:22.053741,UDP,1023,Normal,2.45,Suspicious Traffic,20,3,24,4,3,5,2,2.119999999999997,3.0,3.0
7271,2025-04-24 18:47:51.053741,ICMP,3191,Brute Force,7.67,Suspicious Traffic,18,3,24,4,0,5,0,4.183333333333331,3.0,3.0
7272,2025-04-22 04:11:18.053741,TCP,732,Normal,0.11,Normal Activity,4,1,22,4,3,3,1,3.4099999999999966,0.0,3.0
7273,2025-04-24 08:43:04.053741,UDP,5416,Reconnaissance,9.25,File Transfer,8,3,24,4,5,1,2,5.676666666666663,3.0,0.0
7274,2025-04-21 20:06:38.053741,ICMP,4523,Normal,2.05,Exploit Attempt,20,0,21,4,3,0,0,3.8033333333333297,5.0,3.0
7275,2025-04-23 20:36:42.053741,UDP,8070,Normal,2.9,Login,20,2,23,4,3,2,2,4.73333333333333,3.0,5.0
7276,2025-04-22 06:13:06.053741,UDP,7949,DDoS,9.01,Exploit Attempt,6,1,22,4,1,0,2,4.65333333333333,3.0,3.0
7277,2025-04-25 04:58:10.053741,UDP,2167,Malware,6.71,Login,4,4,25,4,2,2,2,6.2066666666666634,1.0,3.0
7278,2025-04-23 08:30:18.053741,ICMP,6589,Malware,7.31,Exploit Attempt,8,2,23,4,2,0,0,7.676666666666663,2.0,1.0
7279,2025-04-24 20:54:22.053741,TCP,1097,Normal,0.02,Suspicious Traffic,20,3,24,4,3,5,1,4.679999999999997,2.0,2.0
7280,2025-04-25 00:57:42.053741,TCP,2894,Normal,2.59,Exploit Attempt,0,4,25,4,3,0,1,3.3066666666666635,3.0,2.0
7281,2025-04-24 16:53:00.053741,TCP,2771,Normal,2.02,Suspicious Traffic,16,3,24,4,3,5,1,1.5433333333333303,3.0,3.0
7282,2025-04-23 04:29:02.053741,UDP,4320,Normal,0.71,Port Scan,4,2,23,4,3,4,2,1.7733333333333305,3.0,3.0
7283,2025-04-22 12:18:18.053741,UDP,5391,Normal,2.75,Login,12,1,22,4,3,2,2,1.8266666666666638,3.0,3.0
7284,2025-04-25 09:06:06.053741,TCP,1799,Normal,0.7,File Transfer,9,4,25,4,3,1,1,1.3866666666666638,3.0,3.0
7285,2025-04-21 18:05:57.053741,TCP,1907,Normal,0.47,Normal Activity,18,0,21,4,3,3,1,1.3066666666666638,3.0,3.0
7286,2025-04-26 09:24:50.053741,UDP,2446,Normal,0.06,File Transfer,9,5,26,4,3,1,2,0.40999999999999703,3.0,3.0
7287,2025-04-25 19:15:39.053741,ICMP,6261,Normal,1.11,File Transfer,19,4,25,4,3,1,0,0.5466666666666637,3.0,3.0
7288,2025-04-24 14:55:58.053741,ICMP,7317,Normal,1.23,Port Scan,14,3,24,4,3,4,0,0.7999999999999972,3.0,3.0
7289,2025-04-26 09:27:44.053741,ICMP,3285,Normal,1.97,Suspicious Traffic,9,5,26,4,3,5,0,1.4366666666666639,3.0,3.0
7290,2025-04-26 03:24:12.053741,TCP,1054,Brute Force,7.22,Port Scan,3,5,26,4,0,4,1,3.4733333333333305,3.0,3.0
7291,2025-04-22 06:15:21.053741,ICMP,5401,Normal,0.06,File Transfer,6,1,22,4,3,1,0,3.08333333333333,0.0,3.0
7292,2025-04-23 02:30:50.053741,UDP,4535,Brute Force,9.91,File Transfer,2,2,23,4,0,1,2,5.729999999999997,3.0,0.0
7293,2025-04-25 23:23:51.053741,TCP,6329,Normal,2.31,Login,23,4,25,4,3,2,1,4.09333333333333,0.0,3.0
7294,2025-04-24 19:02:48.053741,TCP,6225,Normal,0.18,Port Scan,19,3,24,4,3,4,1,4.13333333333333,3.0,0.0
7295,2025-04-21 16:04:52.053741,ICMP,2411,DDoS,9.83,Port Scan,16,0,21,4,1,4,0,4.106666666666663,3.0,3.0
7296,2025-04-23 18:44:54.053741,TCP,6686,Normal,0.31,Exploit Attempt,18,2,23,4,3,0,1,3.4399999999999964,1.0,3.0
7297,2025-04-25 09:16:04.053741,TCP,4846,DDoS,7.91,Port Scan,9,4,25,4,1,4,1,6.016666666666663,3.0,1.0
7298,2025-04-22 20:27:50.053741,ICMP,6165,Normal,1.33,Normal Activity,20,1,22,4,3,3,0,3.18333333333333,1.0,3.0
7299,2025-04-21 22:09:57.053741,ICMP,541,Brute Force,6.33,Port Scan,22,0,21,4,0,4,0,5.189999999999997,3.0,1.0
7300,2025-04-22 04:15:02.053741,TCP,560,Normal,1.07,Normal Activity,4,1,22,4,3,3,1,2.9099999999999966,0.0,3.0
7301,2025-04-22 06:16:51.053741,ICMP,5829,DDoS,9.63,Port Scan,6,1,22,4,1,4,0,5.676666666666663,3.0,0.0
7302,2025-04-21 14:03:24.053741,TCP,2637,Normal,2.83,File Transfer,14,0,21,4,3,1,1,4.509999999999997,1.0,3.0
7303,2025-04-23 14:44:37.053741,UDP,6096,Normal,0.73,Login,14,2,23,4,3,2,2,4.396666666666664,3.0,1.0
7304,2025-04-24 00:53:42.053741,TCP,1620,Reconnaissance,7.25,File Transfer,0,3,24,4,5,1,1,3.60333333333333,3.0,3.0
7305,2025-04-25 21:32:42.053741,UDP,4597,Normal,0.41,Port Scan,21,4,25,4,3,4,2,2.7966666666666633,5.0,3.0
7306,2025-04-26 01:37:06.053741,TCP,5132,Normal,0.93,File Transfer,1,5,26,4,3,1,1,2.8633333333333297,3.0,5.0
7307,2025-04-23 08:40:56.053741,ICMP,911,Normal,0.43,Suspicious Traffic,8,2,23,4,3,5,0,0.5899999999999964,3.0,3.0
7308,2025-04-24 11:04:42.053741,TCP,7183,Normal,1.12,Exploit Attempt,11,3,24,4,3,0,1,0.8266666666666632,3.0,3.0
7309,2025-04-22 12:23:30.053741,TCP,5815,Normal,2.37,File Transfer,12,1,22,4,3,1,1,1.3066666666666633,3.0,3.0
7310,2025-04-25 05:22:22.053741,TCP,7619,Normal,2.61,Normal Activity,5,4,25,4,3,3,1,2.0333333333333297,3.0,3.0
7311,2025-04-26 07:47:09.053741,ICMP,6768,Normal,0.77,Suspicious Traffic,7,5,26,4,3,5,0,1.9166666666666632,3.0,3.0
7312,2025-04-23 16:50:14.053741,ICMP,3094,Malware,8.81,Login,16,2,23,4,2,2,0,4.06333333333333,3.0,3.0
7313,2025-04-24 19:15:09.053741,ICMP,2064,Normal,0.81,Normal Activity,19,3,24,4,3,3,0,3.46333333333333,2.0,3.0
7314,2025-04-25 07:27:12.053741,TCP,2437,Normal,1.08,Suspicious Traffic,7,4,25,4,3,5,1,3.5666666666666633,3.0,2.0
7315,2025-04-24 11:08:47.053741,TCP,6198,Normal,1.95,Exploit Attempt,11,3,24,4,3,0,1,1.2799999999999958,3.0,3.0
7316,2025-04-25 01:22:54.053741,TCP,1941,Normal,1.1,Login,1,4,25,4,3,2,1,1.3766666666666625,3.0,3.0
7317,2025-04-22 10:23:09.053741,UDP,3833,Normal,2.61,Normal Activity,10,1,22,4,3,3,2,1.8866666666666625,3.0,3.0
7318,2025-04-23 22:58:44.053741,ICMP,5422,Reconnaissance,7.44,Exploit Attempt,22,2,23,4,5,0,0,3.716666666666663,3.0,3.0
7319,2025-04-23 12:49:18.053741,UDP,4491,Normal,0.17,Suspicious Traffic,12,2,23,4,3,5,2,3.4066666666666627,5.0,3.0
7320,2025-04-24 21:21:42.053741,TCP,6461,Normal,2.83,Suspicious Traffic,21,3,24,4,3,5,1,3.4799999999999955,3.0,5.0
7321,2025-04-25 09:34:28.053741,TCP,2578,Normal,0.23,Exploit Attempt,9,4,25,4,3,0,1,1.0766666666666624,3.0,3.0
7322,2025-04-25 15:41:20.053741,TCP,1393,DDoS,7.01,Exploit Attempt,15,4,25,4,1,0,1,3.3566666666666625,3.0,3.0
7323,2025-04-24 01:03:12.053741,UDP,698,Normal,0.11,File Transfer,1,3,24,4,3,1,2,2.449999999999996,1.0,3.0
7324,2025-04-24 17:20:14.053741,TCP,3325,Normal,0.3,Port Scan,17,3,24,4,3,4,1,2.473333333333329,3.0,1.0
7325,2025-04-23 06:45:27.053741,UDP,7873,Normal,2.2,Exploit Attempt,6,2,23,4,3,0,2,0.869999999999996,3.0,3.0
7326,2025-04-26 03:57:12.053741,UDP,4463,Normal,2.95,Suspicious Traffic,3,5,26,4,3,5,2,1.8166666666666629,3.0,3.0
7327,2025-04-25 11:41:11.053741,UDP,4093,Normal,2.47,Suspicious Traffic,11,4,25,4,3,5,2,2.539999999999996,3.0,3.0
7328,2025-04-21 14:03:50.053741,ICMP,4496,Normal,0.38,Exploit Attempt,14,0,21,4,3,0,0,1.9333333333333291,3.0,3.0
7329,2025-04-22 10:25:21.053741,ICMP,7529,DDoS,7.05,Port Scan,10,1,22,4,1,4,0,3.299999999999996,3.0,3.0
7330,2025-04-22 10:25:32.053741,TCP,2890,Brute Force,8.64,Exploit Attempt,10,1,22,4,0,0,1,5.356666666666662,1.0,3.0
7331,2025-04-21 22:12:37.053741,TCP,3072,DDoS,7.64,Suspicious Traffic,22,0,21,4,1,5,1,7.776666666666663,0.0,1.0
7332,2025-04-23 23:05:30.053741,UDP,309,Normal,1.6,Login,23,2,23,4,3,2,2,5.959999999999996,1.0,0.0
7333,2025-04-25 13:48:06.053741,TCP,6628,Normal,0.97,Suspicious Traffic,13,4,25,4,3,5,1,3.403333333333329,3.0,1.0
7334,2025-04-23 19:02:00.053741,UDP,243,Normal,0.96,Exploit Attempt,19,2,23,4,3,0,2,1.1766666666666625,3.0,3.0
7335,2025-04-24 05:13:42.053741,TCP,5110,Normal,2.92,Login,5,3,24,4,3,2,1,1.6166666666666625,3.0,3.0
7336,2025-04-24 15:25:34.053741,UDP,3642,Reconnaissance,6.04,Port Scan,15,3,24,4,5,4,2,3.3066666666666626,3.0,3.0
7337,2025-04-23 14:58:47.053741,TCP,1573,Malware,6.95,Normal Activity,14,2,23,4,2,3,1,5.303333333333329,5.0,3.0
7338,2025-04-26 04:08:12.053741,TCP,4212,Normal,0.83,Port Scan,4,5,26,4,3,4,1,4.606666666666663,2.0,5.0
7339,2025-04-24 09:20:28.053741,TCP,4303,DDoS,6.59,Login,9,3,24,4,1,2,1,4.7899999999999965,3.0,2.0
7340,2025-04-23 12:57:42.053741,TCP,7877,Normal,0.01,Suspicious Traffic,12,2,23,4,3,5,1,2.4766666666666626,1.0,3.0
7341,2025-04-23 04:48:42.053741,TCP,7135,Brute Force,9.99,File Transfer,4,2,23,4,0,1,1,5.529999999999997,3.0,1.0
7342,2025-04-24 03:15:04.053741,ICMP,3437,Normal,2.96,Suspicious Traffic,3,3,24,4,3,5,0,4.319999999999996,0.0,3.0
7343,2025-04-25 20:03:15.053741,UDP,3206,DDoS,7.21,Suspicious Traffic,20,4,25,4,1,5,2,6.719999999999996,3.0,0.0
7344,2025-04-25 15:59:18.053741,UDP,5814,Malware,9.62,Port Scan,15,4,25,4,2,4,2,6.596666666666661,1.0,3.0
7345,2025-04-25 20:04:57.053741,ICMP,5813,Normal,1.01,Suspicious Traffic,20,4,25,4,3,5,0,5.946666666666662,2.0,1.0
7346,2025-04-21 18:09:00.053741,UDP,4070,Normal,0.57,Normal Activity,18,0,21,4,3,3,2,3.733333333333329,3.0,2.0
7347,2025-04-23 00:45:48.053741,UDP,5589,Normal,1.52,Suspicious Traffic,0,2,23,4,3,5,2,1.0333333333333292,3.0,3.0
7348,2025-04-23 23:13:14.053741,TCP,5694,DDoS,8.06,Login,23,2,23,4,1,2,1,3.3833333333333293,3.0,3.0
7349,2025-04-24 05:21:10.053741,TCP,1589,Normal,0.05,Login,5,3,24,4,3,2,1,3.209999999999996,1.0,3.0
7350,2025-04-24 05:21:42.053741,UDP,4414,Normal,0.58,Suspicious Traffic,5,3,24,4,3,5,2,2.896666666666663,3.0,1.0
7351,2025-04-23 23:14:41.053741,ICMP,1606,Normal,0.8,Login,23,2,23,4,3,2,0,0.4766666666666626,3.0,3.0
7352,2025-04-24 19:40:30.053741,UDP,5346,Brute Force,7.38,Login,19,3,24,4,0,2,2,2.919999999999996,3.0,3.0
7353,2025-04-22 22:45:03.053741,UDP,3286,Normal,0.8,File Transfer,22,1,22,4,3,1,2,2.993333333333329,0.0,3.0
7354,2025-04-22 04:22:14.053741,TCP,4718,Normal,0.12,Suspicious Traffic,4,1,22,4,3,5,1,2.766666666666662,3.0,0.0
7355,2025-04-23 23:16:37.053741,UDP,5796,Normal,2.09,Login,23,2,23,4,3,2,2,1.0033333333333292,3.0,3.0
7356,2025-04-21 14:04:18.053741,UDP,4381,Normal,2.65,Suspicious Traffic,14,0,21,4,3,5,2,1.6199999999999957,3.0,3.0
7357,2025-04-26 08:30:51.053741,ICMP,1872,Normal,2.46,Normal Activity,8,5,26,4,3,3,0,2.3999999999999955,3.0,3.0
7358,2025-04-25 03:54:56.053741,UDP,3322,Normal,2.39,Login,3,4,25,4,3,2,2,2.499999999999996,3.0,3.0
7359,2025-04-23 19:13:15.053741,ICMP,3725,Normal,1.91,Port Scan,19,2,23,4,3,4,0,2.253333333333329,3.0,3.0
7360,2025-04-22 14:36:22.053741,UDP,369,Normal,2.5,Suspicious Traffic,14,1,22,4,3,5,2,2.2666666666666626,3.0,3.0
7361,2025-04-23 17:11:28.053741,UDP,2192,Normal,0.11,Port Scan,17,2,23,4,3,4,2,1.5066666666666626,3.0,3.0
7362,2025-04-21 22:15:12.053741,UDP,1050,Malware,7.76,Port Scan,22,0,21,4,2,4,2,3.456666666666662,3.0,3.0
7363,2025-04-22 00:18:00.053741,UDP,7031,Reconnaissance,7.45,Normal Activity,0,1,22,4,5,3,2,5.106666666666663,2.0,3.0
7364,2025-04-26 00:26:34.053741,UDP,7309,Reconnaissance,6.96,Suspicious Traffic,0,5,26,4,5,5,2,7.389999999999996,5.0,2.0
7365,2025-04-21 22:15:27.053741,ICMP,2854,Normal,1.03,Exploit Attempt,22,0,21,4,3,0,0,5.146666666666662,5.0,5.0
7366,2025-04-21 16:07:14.053741,UDP,3074,Malware,8.08,Login,16,0,21,4,2,2,2,5.356666666666662,3.0,5.0
7367,2025-04-24 05:30:46.053741,TCP,1922,DDoS,7.5,Suspicious Traffic,5,3,24,4,1,5,1,5.536666666666662,2.0,3.0
7368,2025-04-21 18:10:06.053741,ICMP,988,Reconnaissance,9.38,Suspicious Traffic,18,0,21,4,5,5,0,8.319999999999995,1.0,2.0
7369,2025-04-26 10:45:04.053741,TCP,1716,DDoS,8.66,Login,10,5,26,4,1,2,1,8.51333333333333,5.0,1.0
7370,2025-04-24 07:35:12.053741,UDP,4123,Normal,0.83,Suspicious Traffic,7,3,24,4,3,5,2,6.2899999999999965,1.0,5.0
7371,2025-04-23 17:15:48.053741,ICMP,5728,Normal,0.18,File Transfer,17,2,23,4,3,1,0,3.223333333333329,3.0,1.0
7372,2025-04-25 06:07:50.053741,TCP,2831,Normal,2.38,Normal Activity,6,4,25,4,3,3,1,1.1299999999999957,3.0,3.0
7373,2025-04-23 04:59:22.053741,UDP,4321,Normal,2.11,Exploit Attempt,4,2,23,4,3,0,2,1.5566666666666624,3.0,3.0
7374,2025-04-24 05:34:30.053741,TCP,5576,Normal,2.71,Exploit Attempt,5,3,24,4,3,0,1,2.3999999999999955,3.0,3.0
7375,2025-04-23 17:17:32.053741,ICMP,1604,Normal,0.45,Normal Activity,17,2,23,4,3,3,0,1.7566666666666624,3.0,3.0
7376,2025-04-23 05:00:22.053741,TCP,3979,DDoS,8.67,Exploit Attempt,5,2,23,4,1,0,1,3.9433333333333294,3.0,3.0
7377,2025-04-24 11:44:57.053741,ICMP,5716,Normal,0.81,File Transfer,11,3,24,4,3,1,0,3.3099999999999956,1.0,3.0
7378,2025-04-23 23:27:44.053741,TCP,4759,Reconnaissance,8.39,File Transfer,23,2,23,4,5,1,1,5.9566666666666634,3.0,1.0
7379,2025-04-24 03:34:11.053741,ICMP,1495,Brute Force,8.67,Suspicious Traffic,3,3,24,4,0,5,0,5.9566666666666634,5.0,3.0
7380,2025-04-24 22:01:42.053741,ICMP,5070,Normal,1.07,Login,22,3,24,4,3,2,0,6.0433333333333294,0.0,5.0
7381,2025-04-24 01:32:12.053741,TCP,4067,Normal,2.87,Suspicious Traffic,1,3,24,4,3,5,1,4.20333333333333,3.0,0.0
7382,2025-04-23 23:29:40.053741,ICMP,2985,Malware,6.98,Login,23,2,23,4,2,2,0,3.6399999999999957,3.0,3.0
7383,2025-04-25 10:22:00.053741,ICMP,5388,Normal,1.39,Exploit Attempt,10,4,25,4,3,0,0,3.7466666666666626,2.0,3.0
7384,2025-04-26 00:44:14.053741,UDP,4796,Normal,1.97,Port Scan,0,5,26,4,3,4,2,3.4466666666666623,3.0,2.0
7385,2025-04-25 18:35:52.053741,TCP,7910,Brute Force,7.06,Exploit Attempt,18,4,25,4,0,0,1,3.473333333333329,3.0,3.0
7386,2025-04-24 13:53:18.053741,ICMP,2528,Normal,0.37,Exploit Attempt,13,3,24,4,3,0,0,3.133333333333329,0.0,3.0
7387,2025-04-25 22:43:46.053741,UDP,2711,Normal,0.62,Login,22,4,25,4,3,2,2,2.6833333333333287,3.0,0.0
7388,2025-04-23 05:04:22.053741,ICMP,6632,Normal,2.44,Normal Activity,5,2,23,4,3,3,0,1.1433333333333289,3.0,3.0
7389,2025-04-26 15:10:42.053741,UDP,3334,Brute Force,6.13,Exploit Attempt,15,5,26,4,0,0,2,3.063333333333329,3.0,3.0
7390,2025-04-26 02:52:42.053741,ICMP,3292,Normal,1.82,Normal Activity,2,5,26,4,3,3,0,3.463333333333329,0.0,3.0
7391,2025-04-25 02:15:24.053741,ICMP,6132,Normal,2.46,File Transfer,2,4,25,4,3,1,0,3.4699999999999953,3.0,0.0
7392,2025-04-21 16:08:06.053741,ICMP,7336,Normal,2.38,File Transfer,16,0,21,4,3,1,0,2.2199999999999958,3.0,3.0
7393,2025-04-25 06:23:14.053741,TCP,2931,Normal,0.29,File Transfer,6,4,25,4,3,1,1,1.7099999999999955,3.0,3.0
7394,2025-04-24 18:04:34.053741,TCP,6934,Phishing,6.56,Exploit Attempt,18,3,24,4,4,0,1,3.076666666666662,3.0,3.0
7395,2025-04-22 22:56:57.053741,ICMP,3402,Normal,2.15,Port Scan,22,1,22,4,3,4,0,2.999999999999995,4.0,3.0
7396,2025-04-24 01:39:42.053741,TCP,5605,Normal,1.73,Suspicious Traffic,1,3,24,4,3,5,1,3.4799999999999955,3.0,4.0
7397,2025-04-24 05:46:46.053741,ICMP,6141,Normal,1.08,Login,5,3,24,4,3,2,0,1.6533333333333289,3.0,3.0
7398,2025-04-23 05:07:42.053741,ICMP,1616,DDoS,6.64,Port Scan,5,2,23,4,1,4,0,3.1499999999999955,3.0,3.0
7399,2025-04-22 18:51:27.053741,ICMP,1007,Normal,1.53,Exploit Attempt,18,1,22,4,3,0,0,3.0833333333333286,1.0,3.0
7400,2025-04-22 16:48:22.053741,ICMP,1970,Normal,1.47,Login,16,1,22,4,3,2,0,3.213333333333329,3.0,1.0
7401,2025-04-26 05:05:57.053741,ICMP,5585,Normal,2.6,Port Scan,5,5,26,4,3,4,0,1.8666666666666625,3.0,3.0
7402,2025-04-23 07:12:24.053741,TCP,7672,Normal,0.22,Suspicious Traffic,7,2,23,4,3,5,1,1.4299999999999955,3.0,3.0
7403,2025-04-21 20:15:14.053741,UDP,7305,Reconnaissance,8.27,Port Scan,20,0,21,4,5,4,2,3.696666666666662,3.0,3.0
7404,2025-04-23 11:19:54.053741,UDP,4341,Normal,1.5,File Transfer,11,2,23,4,3,1,2,3.329999999999995,5.0,3.0
7405,2025-04-23 21:37:22.053741,ICMP,1863,Normal,1.61,Exploit Attempt,21,2,23,4,3,0,0,3.793333333333328,3.0,5.0
7406,2025-04-24 01:44:42.053741,ICMP,5150,Reconnaissance,7.57,Exploit Attempt,1,3,24,4,5,0,0,3.559999999999995,3.0,3.0
7407,2025-04-24 18:12:48.053741,TCP,7634,Normal,2.06,Suspicious Traffic,18,3,24,4,3,5,1,3.746666666666662,5.0,3.0
7408,2025-04-23 05:11:02.053741,TCP,3729,Normal,1.54,Normal Activity,5,2,23,4,3,3,1,3.723333333333329,3.0,5.0
7409,2025-04-21 16:08:40.053741,ICMP,2618,Normal,0.01,Suspicious Traffic,16,0,21,4,3,5,0,1.2033333333333285,3.0,3.0
7410,2025-04-23 15:29:12.053741,ICMP,3757,Normal,1.53,File Transfer,15,2,23,4,3,1,0,1.026666666666662,3.0,3.0
7411,2025-04-24 14:08:18.053741,ICMP,2860,Normal,1.01,Exploit Attempt,14,3,24,4,3,0,0,0.8499999999999952,3.0,3.0
7412,2025-04-25 23:05:26.053741,UDP,4268,Reconnaissance,9.84,Exploit Attempt,23,4,25,4,5,0,2,4.126666666666662,3.0,3.0
7413,2025-04-24 14:09:30.053741,TCP,4401,Phishing,7.09,Port Scan,14,3,24,4,4,4,1,5.979999999999994,5.0,3.0
7414,2025-04-24 01:48:42.053741,ICMP,7560,Phishing,9.98,File Transfer,1,3,24,4,4,1,0,8.969999999999995,4.0,5.0
7415,2025-04-26 11:29:32.053741,ICMP,7717,Normal,0.43,File Transfer,11,5,26,4,3,1,0,5.833333333333329,4.0,4.0
7416,2025-04-21 18:12:30.053741,ICMP,2479,Phishing,6.43,Login,18,0,21,4,4,2,0,5.613333333333327,3.0,4.0
7417,2025-04-25 23:09:46.053741,TCP,3721,Normal,2.14,Suspicious Traffic,23,4,25,4,3,5,1,2.9999999999999947,4.0,3.0
7418,2025-04-21 18:12:36.053741,ICMP,1291,Normal,0.8,Port Scan,18,0,21,4,3,4,0,3.1233333333333277,3.0,4.0
7419,2025-04-21 14:05:21.053741,TCP,3552,Reconnaissance,8.21,Suspicious Traffic,14,0,21,4,5,5,1,3.7166666666666615,3.0,3.0
7420,2025-04-21 14:05:22.053741,UDP,3997,Phishing,9.76,Normal Activity,14,0,21,4,4,3,2,6.256666666666661,5.0,3.0
7421,2025-04-25 00:32:43.053741,UDP,2353,DDoS,9.29,Suspicious Traffic,0,4,25,4,1,5,2,9.08666666666666,4.0,5.0
7422,2025-04-22 02:27:36.053741,UDP,5458,DDoS,6.48,Normal Activity,2,1,22,4,1,3,2,8.509999999999993,1.0,4.0
7423,2025-04-23 01:08:36.053741,UDP,209,Normal,1.28,Port Scan,1,2,23,4,3,4,2,5.683333333333327,1.0,1.0
7424,2025-04-25 19:08:22.053741,UDP,650,Normal,0.2,Port Scan,19,4,25,4,3,4,2,2.6533333333333284,3.0,1.0
7425,2025-04-22 18:57:57.053741,TCP,47,Normal,0.55,Suspicious Traffic,18,1,22,4,3,5,1,0.6766666666666614,3.0,3.0
7426,2025-04-25 12:58:44.053741,ICMP,2242,DDoS,9.54,Port Scan,12,4,25,4,1,4,0,3.4299999999999944,3.0,3.0
7427,2025-04-24 14:17:54.053741,TCP,1044,Normal,1.93,File Transfer,14,3,24,4,3,1,1,4.0066666666666615,1.0,3.0
7428,2025-04-24 16:22:18.053741,UDP,6967,Normal,0.11,Normal Activity,16,3,24,4,3,3,2,3.859999999999994,3.0,1.0
7429,2025-04-25 13:01:05.053741,ICMP,5613,Normal,0.19,File Transfer,13,4,25,4,3,1,0,0.743333333333328,3.0,3.0
7430,2025-04-23 13:33:42.053741,UDP,3400,Normal,0.49,Exploit Attempt,13,2,23,4,3,0,2,0.26333333333332803,3.0,3.0
7431,2025-04-22 14:51:45.053741,TCP,2871,DDoS,8.28,Login,14,1,22,4,1,2,1,2.986666666666661,3.0,3.0
7432,2025-04-23 07:22:54.053741,TCP,3931,Normal,0.91,Suspicious Traffic,7,2,23,4,3,5,1,3.2266666666666612,1.0,3.0
7433,2025-04-22 16:56:04.053741,ICMP,4523,Normal,1.39,Normal Activity,16,1,22,4,3,3,0,3.5266666666666615,3.0,1.0
7434,2025-04-25 11:01:06.053741,TCP,356,Reconnaissance,7.12,Port Scan,11,4,25,4,5,4,1,3.139999999999995,3.0,3.0
7435,2025-04-22 14:52:37.053741,ICMP,5176,Normal,0.72,Login,14,1,22,4,3,2,0,3.0766666666666613,5.0,3.0
7436,2025-04-23 05:20:22.053741,ICMP,1908,Brute Force,6.82,File Transfer,5,2,23,4,0,1,0,4.886666666666661,3.0,5.0
7437,2025-04-23 01:12:48.053741,UDP,7786,Normal,2.07,Login,1,2,23,4,3,2,2,3.203333333333328,0.0,3.0
7438,2025-04-22 10:45:20.053741,ICMP,1870,Normal,1.77,Suspicious Traffic,10,1,22,4,3,5,0,3.5533333333333275,3.0,0.0
7439,2025-04-25 06:56:58.053741,ICMP,1154,Reconnaissance,6.94,Port Scan,6,4,25,4,5,4,0,3.593333333333328,3.0,3.0
7440,2025-04-22 12:49:42.053741,TCP,1452,Reconnaissance,9.87,Exploit Attempt,12,1,22,4,5,0,1,6.193333333333328,5.0,3.0
7441,2025-04-23 15:42:07.053741,TCP,1435,Phishing,6.68,Normal Activity,15,2,23,4,4,3,1,7.829999999999995,5.0,5.0
7442,2025-04-24 02:02:42.053741,TCP,6635,DDoS,8.03,Login,2,3,24,4,1,2,1,8.193333333333328,4.0,5.0
7443,2025-04-25 02:51:48.053741,ICMP,883,Normal,1.11,File Transfer,2,4,25,4,3,1,0,5.273333333333328,1.0,4.0
7444,2025-04-23 17:47:26.053741,UDP,2700,Brute Force,7.67,Login,17,2,23,4,0,2,2,5.603333333333328,3.0,1.0
7445,2025-04-26 05:46:17.053741,UDP,6100,Phishing,8.24,Login,5,5,26,4,4,2,2,5.673333333333329,0.0,3.0
7446,2025-04-25 09:06:12.053741,ICMP,3878,DDoS,8.54,Login,9,4,25,4,1,2,0,8.149999999999997,4.0,0.0
7447,2025-04-24 10:21:40.053741,TCP,3162,Normal,0.25,Login,10,3,24,4,3,2,1,5.676666666666662,1.0,4.0
7448,2025-04-21 14:05:50.053741,TCP,1700,Brute Force,8.05,Exploit Attempt,14,0,21,4,0,0,1,5.61333333333333,3.0,1.0
7449,2025-04-23 17:49:36.053741,ICMP,5718,Normal,2.32,Normal Activity,17,2,23,4,3,3,0,3.539999999999996,0.0,3.0
7450,2025-04-24 06:15:02.053741,UDP,4764,Normal,1.82,Normal Activity,6,3,24,4,3,3,2,4.06333333333333,3.0,0.0
7451,2025-04-26 05:51:47.053741,UDP,7413,Normal,1.5,Exploit Attempt,5,5,26,4,3,0,2,1.8799999999999957,3.0,3.0
