,Unnamed: 0,timestamp,protocol,port,attack_type,severity,event_type,hour,day_of_week,day,month,attack_type_encoded,event_type_encoded,protocol_encoded
8223,8223,2025-04-23 09:42:42.053741,ICMP,5614,Normal,0.47,Suspicious Traffic,9,2,23,4,3,5,0
8224,8224,2025-04-22 20:00:38.053741,UDP,1984,Normal,1.1,Port Scan,20,1,22,4,3,4,2
8225,8225,2025-04-24 06:17:07.053741,ICMP,60,Normal,1.01,File Transfer,6,3,24,4,3,1,0
8226,8226,2025-04-25 02:51:30.053741,UDP,3015,DDoS,6.77,Exploit Attempt,2,4,25,4,1,0,2
8227,8227,2025-04-26 20:00:14.053741,TCP,2052,Normal,0.64,Suspicious Traffic,20,5,26,4,3,5,1
8228,8228,2025-04-22 08:35:54.053741,TCP,640,Normal,1.43,Port Scan,8,1,22,4,3,4,1
8229,8229,2025-04-22 13:10:21.053741,TCP,7141,Normal,1.23,File Transfer,13,1,22,4,3,1,1
8230,8230,2025-04-22 13:10:32.053741,ICMP,7276,Normal,2.64,Suspicious Traffic,13,1,22,4,3,5,0
8231,8231,2025-04-23 14:19:44.053741,ICMP,4681,Normal,1.16,Exploit Attempt,14,2,23,4,3,0,0
8232,8232,2025-04-25 14:21:18.053741,UDP,7241,Brute Force,9.12,Login,14,4,25,4,0,2,2
8233,8233,2025-04-23 09:46:02.053741,ICMP,3896,Normal,1.25,Normal Activity,9,2,23,4,3,3,0
8234,8234,2025-04-22 13:11:16.053741,TCP,7912,Normal,1.3,File Transfer,13,1,22,4,3,1,1
8235,8235,2025-04-25 07:31:42.053741,ICMP,5012,Normal,2.22,Login,7,4,25,4,3,2,0
8236,8236,2025-04-23 23:30:38.053741,ICMP,3486,Normal,2.97,Exploit Attempt,23,2,23,4,3,0,0
8237,8237,2025-04-25 07:33:02.053741,TCP,780,Normal,1.89,File Transfer,7,4,25,4,3,1,1
8238,8238,2025-04-24 20:07:12.053741,UDP,5859,DDoS,8.51,Login,20,3,24,4,1,2,2
8239,8239,2025-04-23 02:56:05.053741,TCP,5035,Normal,1.95,Port Scan,2,2,23,4,3,4,1
8240,8240,2025-04-21 16:36:22.053741,ICMP,3376,Normal,1.66,Login,16,0,21,4,3,2,0
8241,8241,2025-04-24 06:24:51.053741,TCP,5421,Normal,0.92,Login,6,3,24,4,3,2,1
8242,8242,2025-04-22 01:45:54.053741,ICMP,2625,Normal,2.74,Normal Activity,1,1,22,4,3,3,0
8243,8243,2025-04-24 20:10:07.053741,UDP,5055,Normal,1.94,File Transfer,20,3,24,4,3,1,2
8244,8244,2025-04-23 16:41:54.053741,TCP,1825,Normal,1.01,Port Scan,16,2,23,4,3,4,1
8245,8245,2025-04-23 05:15:12.053741,ICMP,741,Normal,0.49,Normal Activity,5,2,23,4,3,3,0
8246,8246,2025-04-24 13:19:34.053741,ICMP,6093,Normal,2.04,Login,13,3,24,4,3,2,0
8247,8247,2025-04-22 06:21:18.053741,ICMP,5809,Reconnaissance,7.47,Login,6,1,22,4,5,2,0
8248,8248,2025-04-27 03:12:14.053741,UDP,2572,Normal,1.49,File Transfer,3,6,27,4,3,1,2
8249,8249,2025-04-23 16:43:49.053741,TCP,7640,Normal,2.97,File Transfer,16,2,23,4,3,1,1
8250,8250,2025-04-22 10:56:42.053741,ICMP,3834,Malware,9.75,Login,10,1,22,4,2,2,0
8251,8251,2025-04-26 06:37:32.053741,UDP,7340,DDoS,8.5,File Transfer,6,5,26,4,1,1,2
8252,8252,2025-04-23 05:17:18.053741,ICMP,5461,Normal,2.86,Suspicious Traffic,5,2,23,4,3,5,0
8253,8253,2025-04-26 04:21:39.053741,ICMP,5949,Normal,2.8,Suspicious Traffic,4,5,26,4,3,5,0
8254,8254,2025-04-26 20:25:26.053741,UDP,6995,Normal,2.67,Suspicious Traffic,20,5,26,4,3,5,2
8255,8255,2025-04-24 15:41:57.053741,UDP,7836,Normal,0.08,Normal Activity,15,3,24,4,3,3,2
8256,8256,2025-04-22 20:08:06.053741,TCP,1058,Malware,6.31,Exploit Attempt,20,1,22,4,2,0,1
8257,8257,2025-04-23 05:18:48.053741,TCP,2377,DDoS,6.94,Port Scan,5,2,23,4,1,4,1
8258,8258,2025-04-21 21:12:14.053741,UDP,1579,Normal,1.6,File Transfer,21,0,21,4,3,1,2
8259,8259,2025-04-22 20:08:48.053741,UDP,1888,Normal,0.62,Suspicious Traffic,20,1,22,4,3,5,2
8260,8260,2025-04-26 18:13:22.053741,ICMP,7596,DDoS,6.61,Suspicious Traffic,18,5,26,4,1,5,0
8261,8261,2025-04-23 14:30:44.053741,UDP,4724,DDoS,8.21,Login,14,2,23,4,1,2,2
8262,8262,2025-04-26 09:04:24.053741,TCP,7595,Normal,2.85,Login,9,5,26,4,3,2,1
8263,8263,2025-04-22 15:34:18.053741,UDP,4935,Normal,2.84,File Transfer,15,1,22,4,3,1,2
8264,8264,2025-04-24 15:46:54.053741,UDP,6577,Normal,2.36,Suspicious Traffic,15,3,24,4,3,5,2
8265,8265,2025-04-23 23:43:12.053741,TCP,5953,Normal,0.22,Login,23,2,23,4,3,2,1
8266,8266,2025-04-24 04:19:10.053741,UDP,2614,DDoS,9.09,Suspicious Traffic,4,3,24,4,1,5,2
8267,8267,2025-04-26 04:33:05.053741,ICMP,5630,Normal,2.18,Login,4,5,26,4,3,2,0
8268,8268,2025-04-25 05:35:54.053741,ICMP,5769,DDoS,6.48,File Transfer,5,4,25,4,1,1,0
8269,8269,2025-04-25 07:54:22.053741,UDP,6446,Normal,1.99,Normal Activity,7,4,25,4,3,3,2
8270,8270,2025-04-24 11:14:32.053741,TCP,6081,Normal,0.27,File Transfer,11,3,24,4,3,1,1
8271,8271,2025-04-26 09:12:03.053741,ICMP,2979,Normal,1.28,Exploit Attempt,9,5,26,4,3,0,0
8272,8272,2025-04-23 00:47:34.053741,TCP,4593,Normal,1.29,Login,0,2,23,4,3,2,1
8273,8273,2025-04-27 05:54:42.053741,TCP,404,Normal,0.59,Port Scan,5,6,27,4,3,4,1
8274,8274,2025-04-24 15:52:24.053741,TCP,835,Normal,2.62,Exploit Attempt,15,3,24,4,3,0,1
8275,8275,2025-04-24 22:46:42.053741,TCP,5774,Normal,2.79,Suspicious Traffic,22,3,24,4,3,5,1
8276,8276,2025-04-25 03:23:10.053741,ICMP,3621,Normal,1.39,File Transfer,3,4,25,4,3,1,0
8277,8277,2025-04-23 19:12:30.053741,ICMP,5878,Reconnaissance,8.17,File Transfer,19,2,23,4,5,1,0
8278,8278,2025-04-24 04:24:46.053741,TCP,1179,Normal,2.26,File Transfer,4,3,24,4,3,1,1
8279,8279,2025-04-23 10:01:22.053741,ICMP,5419,Normal,2.34,Normal Activity,10,2,23,4,3,3,0
8280,8280,2025-04-22 08:43:42.053741,ICMP,2793,Phishing,7.38,Suspicious Traffic,8,1,22,4,4,5,0
8281,8281,2025-04-22 04:07:49.053741,TCP,7104,Normal,2.95,Port Scan,4,1,22,4,3,4,1
8282,8282,2025-04-23 07:44:20.053741,ICMP,6091,Normal,0.79,Normal Activity,7,2,23,4,3,3,0
8283,8283,2025-04-25 01:09:33.053741,ICMP,2343,Normal,2.96,File Transfer,1,4,25,4,3,1,0
8284,8284,2025-04-26 09:23:06.053741,ICMP,3314,Normal,2.14,File Transfer,9,5,26,4,3,1,0
8285,8285,2025-04-25 05:46:57.053741,TCP,6679,Phishing,6.2,Exploit Attempt,5,4,25,4,4,0,1
8286,8286,2025-04-26 02:30:30.053741,TCP,1936,Normal,1.05,Exploit Attempt,2,5,26,4,3,0,1
8287,8287,2025-04-22 20:15:20.053741,UDP,2891,Phishing,6.75,Normal Activity,20,1,22,4,4,3,2
8288,8288,2025-04-24 22:54:30.053741,UDP,3979,DDoS,8.56,Login,22,3,24,4,1,2,2
8289,8289,2025-04-23 12:22:51.053741,ICMP,5810,Normal,1.77,Suspicious Traffic,12,2,23,4,3,5,0
8290,8290,2025-04-23 16:59:32.053741,UDP,3500,Normal,1.37,Suspicious Traffic,16,2,23,4,3,5,2
8291,8291,2025-04-26 20:59:58.053741,TCP,1949,Normal,1.06,File Transfer,20,5,26,4,3,1,1
8292,8292,2025-04-21 14:19:54.053741,UDP,1786,Phishing,8.81,File Transfer,14,0,21,4,4,1,2
8293,8293,2025-04-22 17:58:31.053741,TCP,3032,Normal,2.92,File Transfer,17,1,22,4,3,1,1
8294,8294,2025-04-24 16:03:24.053741,UDP,2408,Normal,0.78,Suspicious Traffic,16,3,24,4,3,5,2
8295,8295,2025-04-24 22:58:42.053741,TCP,2955,DDoS,9.87,Exploit Attempt,22,3,24,4,1,0,1
8296,8296,2025-04-27 06:17:42.053741,UDP,3400,DDoS,9.33,Suspicious Traffic,6,6,27,4,1,5,2
8297,8297,2025-04-23 03:12:31.053741,UDP,1257,Normal,2.82,Suspicious Traffic,3,2,23,4,3,5,2
8298,8298,2025-04-26 09:35:00.053741,TCP,5111,Normal,1.12,Suspicious Traffic,9,5,26,4,3,5,1
8299,8299,2025-04-24 23:01:06.053741,ICMP,4906,Normal,2.86,Normal Activity,23,3,24,4,3,3,0
8300,8300,2025-04-26 05:00:02.053741,TCP,7103,Reconnaissance,8.95,Login,5,5,26,4,5,2,1
8301,8301,2025-04-21 18:56:45.053741,UDP,794,Normal,1.5,File Transfer,18,0,21,4,3,1,2
8302,8302,2025-04-22 20:18:50.053741,ICMP,3338,Normal,2.74,Normal Activity,20,1,22,4,3,3,0
8303,8303,2025-04-24 20:45:07.053741,TCP,320,Malware,9.72,Normal Activity,20,3,24,4,2,3,1
8304,8304,2025-04-24 02:18:30.053741,ICMP,3639,Normal,0.71,Login,2,3,24,4,3,2,0
8305,8305,2025-04-26 02:45:42.053741,ICMP,335,Normal,1.68,Login,2,5,26,4,3,2,0
8306,8306,2025-04-22 20:19:46.053741,ICMP,6961,DDoS,9.07,File Transfer,20,1,22,4,1,1,0
8307,8307,2025-04-24 11:33:39.053741,UDP,3602,DDoS,7.41,File Transfer,11,3,24,4,1,1,2
8308,8308,2025-04-26 18:57:22.053741,ICMP,2357,Malware,9.91,Exploit Attempt,18,5,26,4,2,0,0
8309,8309,2025-04-25 22:11:56.053741,UDP,6731,Normal,0.72,Login,22,4,25,4,3,2,2
8310,8310,2025-04-24 06:58:12.053741,ICMP,7193,Normal,0.63,Normal Activity,6,3,24,4,3,3,0
8311,8311,2025-04-26 02:50:30.053741,TCP,1760,DDoS,6.93,File Transfer,2,5,26,4,1,1,1
8312,8312,2025-04-26 21:19:34.053741,UDP,1444,Normal,0.45,Exploit Attempt,21,5,26,4,3,0,2
8313,8313,2025-04-24 16:13:51.053741,ICMP,7803,DDoS,8.93,Login,16,3,24,4,1,2,0
8314,8314,2025-04-25 10:42:56.053741,TCP,1952,Malware,7.7,Suspicious Traffic,10,4,25,4,2,5,1
8315,8315,2025-04-24 23:10:42.053741,UDP,7596,Normal,0.85,Login,23,3,24,4,3,2,2
8316,8316,2025-04-23 10:13:42.053741,TCP,343,Reconnaissance,9.18,Exploit Attempt,10,2,23,4,5,0,1
8317,8317,2025-04-26 02:55:18.053741,UDP,7883,Normal,2.66,Port Scan,2,5,26,4,3,4,2
8318,8318,2025-04-23 10:14:22.053741,UDP,602,Normal,2.05,File Transfer,10,2,23,4,3,1,2
8319,8319,2025-04-22 06:30:54.053741,UDP,6609,Brute Force,9.99,Normal Activity,6,1,22,4,0,3,2
8320,8320,2025-04-23 19:29:42.053741,TCP,1732,Normal,1.27,Suspicious Traffic,19,2,23,4,3,5,1
8321,8321,2025-04-23 17:11:25.053741,ICMP,3974,Normal,2.03,Login,17,2,23,4,3,2,0
8322,8322,2025-04-25 22:21:54.053741,ICMP,2226,Normal,1.19,Suspicious Traffic,22,4,25,4,3,5,0
8323,8323,2025-04-24 16:19:21.053741,ICMP,104,Phishing,8.67,Normal Activity,16,3,24,4,4,3,0
8324,8324,2025-04-26 21:30:46.053741,TCP,877,Normal,1.73,Exploit Attempt,21,5,26,4,3,0,1
8325,8325,2025-04-25 13:09:12.053741,UDP,541,Malware,6.13,Normal Activity,13,4,25,4,2,3,2
8326,8326,2025-04-25 20:06:12.053741,ICMP,681,Normal,1.17,Exploit Attempt,20,4,25,4,3,0,0
8327,8327,2025-04-22 15:47:06.053741,UDP,5139,Normal,2.58,Exploit Attempt,15,1,22,4,3,0,2
8328,8328,2025-04-22 22:43:42.053741,UDP,7633,Normal,1.78,Suspicious Traffic,22,1,22,4,3,5,2
8329,8329,2025-04-21 14:20:31.053741,ICMP,1204,Normal,0.8,Normal Activity,14,0,21,4,3,3,0
8330,8330,2025-04-25 03:57:22.053741,UDP,5865,DDoS,8.61,Normal Activity,3,4,25,4,1,3,2
8331,8331,2025-04-21 23:35:57.053741,UDP,8072,Reconnaissance,6.62,Login,23,0,21,4,5,2,2
8332,8332,2025-04-23 01:03:34.053741,UDP,3931,DDoS,7.87,Port Scan,1,2,23,4,1,4,2
8333,8333,2025-04-25 17:52:34.053741,UDP,1189,Normal,1.64,Normal Activity,17,4,25,4,3,3,2
8334,8334,2025-04-25 01:41:00.053741,TCP,789,Normal,2.74,Normal Activity,1,4,25,4,3,3,1
8335,8335,2025-04-24 23:22:42.053741,TCP,4338,Reconnaissance,9.54,Suspicious Traffic,23,3,24,4,5,5,1
8336,8336,2025-04-26 05:29:26.053741,UDP,3436,Normal,2.32,Suspicious Traffic,5,5,26,4,3,5,2
8337,8337,2025-04-23 19:36:30.053741,TCP,4550,DDoS,9.61,Exploit Attempt,19,2,23,4,1,0,1
8338,8338,2025-04-22 20:27:14.053741,UDP,1770,Normal,2.01,Normal Activity,20,1,22,4,3,3,2
8339,8339,2025-04-23 17:18:19.053741,UDP,4343,Normal,1.96,Port Scan,17,2,23,4,3,4,2
8340,8340,2025-04-22 04:14:42.053741,UDP,5716,Normal,0.43,Port Scan,4,1,22,4,3,4,2
8341,8341,2025-04-23 05:44:00.053741,TCP,4719,Phishing,6.53,Suspicious Traffic,5,2,23,4,4,5,1
8342,8342,2025-04-24 00:16:34.053741,UDP,8044,Normal,0.31,File Transfer,0,3,24,4,3,1,2
8343,8343,2025-04-25 17:59:54.053741,TCP,4343,Normal,2.91,File Transfer,17,4,25,4,3,1,1
8344,8344,2025-04-26 12:33:10.053741,ICMP,2301,Normal,1.49,Normal Activity,12,5,26,4,3,3,0
8345,8345,2025-04-22 13:31:37.053741,ICMP,2673,Normal,0.15,Port Scan,13,1,22,4,3,4,0
8346,8346,2025-04-23 05:45:30.053741,ICMP,4742,Phishing,6.35,File Transfer,5,2,23,4,4,1,0
8347,8347,2025-04-26 12:35:46.053741,UDP,1711,Normal,2.34,Port Scan,12,5,26,4,3,4,2
8348,8348,2025-04-27 02:31:26.053741,UDP,674,Normal,2.47,Port Scan,2,6,27,4,3,4,2
8349,8349,2025-04-24 23:31:06.053741,TCP,3657,Normal,0.75,Normal Activity,23,3,24,4,3,3,1
8350,8350,2025-04-22 04:15:52.053741,UDP,814,Phishing,8.01,Port Scan,4,1,22,4,4,4,2
8351,8351,2025-04-26 05:41:41.053741,UDP,5946,Normal,0.22,Suspicious Traffic,5,5,26,4,3,5,2
8352,8352,2025-04-24 09:37:42.053741,ICMP,803,Normal,2.38,Normal Activity,9,3,24,4,3,3,0
8353,8353,2025-04-24 18:55:04.053741,TCP,2372,DDoS,7.54,Normal Activity,18,3,24,4,1,3,1
8354,8354,2025-04-26 08:03:22.053741,UDP,1089,DDoS,8.25,Login,8,5,26,4,1,2,2
8355,8355,2025-04-26 08:04:12.053741,ICMP,6354,Normal,0.68,Suspicious Traffic,8,5,26,4,3,5,0
8356,8356,2025-04-27 02:39:10.053741,ICMP,3284,Normal,1.21,Normal Activity,2,6,27,4,3,3,0
8357,8357,2025-04-24 05:01:38.053741,ICMP,5622,Normal,0.33,File Transfer,5,3,24,4,3,1,0
8358,8358,2025-04-27 02:41:06.053741,UDP,3363,Normal,0.45,Normal Activity,2,6,27,4,3,3,2
8359,8359,2025-04-23 15:06:40.053741,UDP,3905,Reconnaissance,9.55,Suspicious Traffic,15,2,23,4,5,5,2
8360,8360,2025-04-27 02:43:02.053741,TCP,2564,DDoS,6.19,Normal Activity,2,6,27,4,1,3,1
8361,8361,2025-04-26 17:26:36.053741,ICMP,2049,Normal,0.46,Login,17,5,26,4,3,2,0
8362,8362,2025-04-22 13:34:44.053741,ICMP,3973,Normal,0.81,Normal Activity,13,1,22,4,3,3,0
8363,8363,2025-04-25 13:35:48.053741,ICMP,4523,Phishing,7.07,Suspicious Traffic,13,4,25,4,4,5,0
8364,8364,2025-04-25 13:36:30.053741,TCP,7820,Normal,1.98,Suspicious Traffic,13,4,25,4,3,5,1
8365,8365,2025-04-24 16:42:27.053741,ICMP,7756,Normal,1.91,Port Scan,16,3,24,4,3,4,0
8366,8366,2025-04-23 01:12:38.053741,UDP,255,Normal,1.57,File Transfer,1,2,23,4,3,1,2
8367,8367,2025-04-25 18:17:30.053741,ICMP,592,DDoS,9.26,File Transfer,18,4,25,4,1,1,0
8368,8368,2025-04-21 14:21:10.053741,ICMP,5364,Normal,0.71,File Transfer,14,0,21,4,3,1,0
8369,8369,2025-04-24 09:46:12.053741,UDP,2532,DDoS,9.41,Login,9,3,24,4,1,2,2
8370,8370,2025-04-22 06:37:42.053741,UDP,3208,Normal,1.46,Port Scan,6,1,22,4,3,4,2
8371,8371,2025-04-21 16:40:44.053741,UDP,6774,Malware,9.82,File Transfer,16,0,21,4,2,1,2
8372,8372,2025-04-24 16:46:18.053741,UDP,2699,DDoS,9.9,Normal Activity,16,3,24,4,1,3,2
8373,8373,2025-04-21 21:19:54.053741,ICMP,326,Brute Force,7.17,Normal Activity,21,0,21,4,0,3,0
8374,8374,2025-04-22 01:59:06.053741,TCP,4491,DDoS,6.21,Suspicious Traffic,1,1,22,4,1,5,1
8375,8375,2025-04-24 21:27:07.053741,UDP,7408,DDoS,6.71,Exploit Attempt,21,3,24,4,1,0,2
8376,8376,2025-04-24 14:28:54.053741,ICMP,2374,DDoS,8.68,File Transfer,14,3,24,4,1,1,0
8377,8377,2025-04-26 13:01:46.053741,ICMP,7225,Normal,0.63,Port Scan,13,5,26,4,3,4,0
8378,8378,2025-04-24 14:29:58.053741,UDP,7908,Normal,2.43,Port Scan,14,3,24,4,3,4,2
8379,8379,2025-04-22 04:19:15.053741,ICMP,5717,Normal,1.75,File Transfer,4,1,22,4,3,1,0
8380,8380,2025-04-25 04:29:02.053741,ICMP,4730,Normal,2.34,Login,4,4,25,4,3,2,0
8381,8381,2025-04-26 03:46:30.053741,ICMP,1794,Normal,2.29,File Transfer,3,5,26,4,3,1,0
8382,8382,2025-04-23 08:16:00.053741,UDP,7265,Normal,2.1,Login,8,2,23,4,3,2,2
8383,8383,2025-04-23 05:56:36.053741,ICMP,7068,Normal,0.44,Port Scan,5,2,23,4,3,4,0
8384,8384,2025-04-24 00:34:46.053741,TCP,3669,Normal,0.73,Suspicious Traffic,0,3,24,4,3,5,1
8385,8385,2025-04-22 20:38:12.053741,ICMP,136,Malware,7.25,Normal Activity,20,1,22,4,2,3,0
8386,8386,2025-04-24 07:34:56.053741,TCP,5641,DDoS,9.07,Normal Activity,7,3,24,4,1,3,1
8387,8387,2025-04-26 15:30:13.053741,ICMP,430,Normal,0.27,Login,15,5,26,4,3,2,0
8388,8388,2025-04-27 07:49:42.053741,TCP,1899,Brute Force,6.82,File Transfer,7,6,27,4,0,1,1
8389,8389,2025-04-26 10:52:21.053741,ICMP,3706,Normal,0.13,Port Scan,10,5,26,4,3,4,0
8390,8390,2025-04-24 19:16:02.053741,ICMP,5965,Normal,1.23,Port Scan,19,3,24,4,3,4,0
8391,8391,2025-04-23 03:39:09.053741,ICMP,4237,Malware,7.06,Exploit Attempt,3,2,23,4,2,0,0
8392,8392,2025-04-22 13:40:14.053741,TCP,296,Malware,8.69,File Transfer,13,1,22,4,2,1,1
8393,8393,2025-04-22 02:01:00.053741,ICMP,6487,Brute Force,8.02,Port Scan,2,1,22,4,0,4,0
8394,8394,2025-04-26 06:16:48.053741,TCP,4114,DDoS,8.67,File Transfer,6,5,26,4,1,1,1
8395,8395,2025-04-24 09:59:12.053741,TCP,4254,Phishing,9.35,Suspicious Traffic,9,3,24,4,4,5,1
8396,8396,2025-04-26 03:58:30.053741,ICMP,6953,DDoS,8.62,Normal Activity,3,5,26,4,1,3,0
8397,8397,2025-04-26 10:59:09.053741,TCP,4145,Phishing,7.85,Suspicious Traffic,10,5,26,4,4,5,1
8398,8398,2025-04-23 22:20:52.053741,TCP,5435,DDoS,6.09,File Transfer,22,2,23,4,1,1,1
8399,8399,2025-04-21 21:21:38.053741,ICMP,4180,Normal,1.82,Suspicious Traffic,21,0,21,4,3,5,0
8400,8400,2025-04-23 08:21:42.053741,TCP,3773,Normal,1.9,Login,8,2,23,4,3,2,1
8401,8401,2025-04-25 04:42:20.053741,UDP,8071,Normal,0.09,Port Scan,4,4,25,4,3,4,2
8402,8402,2025-04-26 13:23:26.053741,UDP,7786,DDoS,9.08,Login,13,5,26,4,1,2,2
8403,8403,2025-04-25 02:23:33.053741,ICMP,3514,Normal,2.33,Exploit Attempt,2,4,25,4,3,0,0
8404,8404,2025-04-26 13:25:10.053741,ICMP,7335,Normal,0.62,Login,13,5,26,4,3,2,0
8405,8405,2025-04-25 09:25:02.053741,UDP,2426,Normal,1.79,Suspicious Traffic,9,4,25,4,3,5,2
8406,8406,2025-04-24 05:24:30.053741,UDP,7108,Normal,2.74,Normal Activity,5,3,24,4,3,3,2
8407,8407,2025-04-26 20:28:07.053741,TCP,3229,Reconnaissance,6.02,Normal Activity,20,5,26,4,5,3,1
8408,8408,2025-04-22 16:03:18.053741,TCP,6155,Normal,1.37,Login,16,1,22,4,3,2,1
8409,8409,2025-04-22 04:22:45.053741,ICMP,5989,Normal,2.69,Login,4,1,22,4,3,2,0
8410,8410,2025-04-22 18:23:52.053741,UDP,3965,Normal,1.36,Login,18,1,22,4,3,2,2
8411,8411,2025-04-23 17:45:55.053741,UDP,7403,Normal,1.23,Exploit Attempt,17,2,23,4,3,0,2
8412,8412,2025-04-25 09:29:42.053741,ICMP,2083,Brute Force,9.42,Port Scan,9,4,25,4,0,4,0
8413,8413,2025-04-26 15:53:11.053741,TCP,3783,Reconnaissance,8.5,Exploit Attempt,15,5,26,4,5,0,1
8414,8414,2025-04-22 18:24:44.053741,UDP,4546,Phishing,6.93,Port Scan,18,1,22,4,4,4,2
8415,8415,2025-04-26 04:13:42.053741,ICMP,2095,Normal,2.21,Login,4,5,26,4,3,2,0
8416,8416,2025-04-22 23:05:42.053741,UDP,357,DDoS,8.81,Exploit Attempt,23,1,22,4,1,0,2
8417,8417,2025-04-21 21:22:50.053741,ICMP,539,DDoS,6.5,Port Scan,21,0,21,4,1,4,0
8418,8418,2025-04-25 23:35:30.053741,UDP,4234,Normal,0.36,Port Scan,23,4,25,4,3,4,2
8419,8419,2025-04-21 19:02:39.053741,ICMP,6513,Normal,2.01,Login,19,0,21,4,3,2,0
8420,8420,2025-04-25 14:15:42.053741,UDP,2993,Normal,0.42,Normal Activity,14,4,25,4,3,3,2
8421,8421,2025-04-26 11:19:33.053741,UDP,4600,Normal,1.11,Suspicious Traffic,11,5,26,4,3,5,2
8422,8422,2025-04-24 07:52:20.053741,TCP,423,Normal,0.63,Exploit Attempt,7,3,24,4,3,0,1
8423,8423,2025-04-22 04:24:23.053741,ICMP,3015,Normal,1.4,File Transfer,4,1,22,4,3,1,0
8424,8424,2025-04-24 21:55:42.053741,UDP,2772,Normal,2.14,Exploit Attempt,21,3,24,4,3,0,2
8425,8425,2025-04-25 14:19:12.053741,UDP,6931,Phishing,6.35,Exploit Attempt,14,4,25,4,4,0,2
8426,8426,2025-04-22 18:27:20.053741,ICMP,2855,Normal,2.95,Login,18,1,22,4,3,2,0
8427,8427,2025-04-25 04:58:48.053741,UDP,353,DDoS,7.11,Port Scan,4,4,25,4,1,4,2
8428,8428,2025-04-25 16:41:46.053741,ICMP,587,Normal,2.53,Normal Activity,16,4,25,4,3,3,0
8429,8429,2025-04-22 20:48:28.053741,UDP,975,Normal,1.48,Exploit Attempt,20,1,22,4,3,0,2
8430,8430,2025-04-24 00:54:42.053741,ICMP,6626,Normal,0.61,Exploit Attempt,0,3,24,4,3,0,0
8431,8431,2025-04-24 05:36:10.053741,UDP,2794,Normal,1.05,Normal Activity,5,3,24,4,3,3,2
8432,8432,2025-04-25 14:24:06.053741,TCP,69,Normal,1.39,Exploit Attempt,14,4,25,4,3,0,1
8433,8433,2025-04-22 13:47:45.053741,ICMP,1762,Malware,8.56,Exploit Attempt,13,1,22,4,2,0,0
8434,8434,2025-04-25 16:46:04.053741,UDP,5109,Normal,0.99,File Transfer,16,4,25,4,3,1,2
8435,8435,2025-04-23 22:36:17.053741,ICMP,6920,Normal,0.48,Login,22,2,23,4,3,2,0
8436,8436,2025-04-23 17:55:30.053741,TCP,6069,Normal,2.38,Exploit Attempt,17,2,23,4,3,0,1
8437,8437,2025-04-21 14:22:19.053741,TCP,8024,Phishing,8.74,Suspicious Traffic,14,0,21,4,4,5,1
8438,8438,2025-04-27 01:37:48.053741,ICMP,2355,Normal,2.54,Login,1,6,27,4,3,2,0
8439,8439,2025-04-22 02:05:36.053741,UDP,4941,DDoS,8.72,Exploit Attempt,2,1,22,4,1,0,2
8440,8440,2025-04-27 08:41:42.053741,ICMP,6157,Malware,8.63,Normal Activity,8,6,27,4,2,3,0
8441,8441,2025-04-22 09:07:51.053741,ICMP,3940,Normal,0.27,Exploit Attempt,9,1,22,4,3,0,0
8442,8442,2025-04-21 23:45:12.053741,UDP,3368,Normal,2.33,Exploit Attempt,23,0,21,4,3,0,2
8443,8443,2025-04-25 21:33:57.053741,TCP,7743,Normal,0.95,Exploit Attempt,21,4,25,4,3,0,1
8444,8444,2025-04-23 01:33:26.053741,UDP,6156,Normal,1.89,Suspicious Traffic,1,2,23,4,3,5,2
8445,8445,2025-04-23 10:56:42.053741,UDP,6451,Normal,2.47,Login,10,2,23,4,3,2,2
8446,8446,2025-04-24 08:03:56.053741,TCP,4200,Normal,2.47,Normal Activity,8,3,24,4,3,3,1
8447,8447,2025-04-22 13:50:19.053741,TCP,1264,Brute Force,8.91,Suspicious Traffic,13,1,22,4,0,5,1
8448,8448,2025-04-22 06:48:06.053741,UDP,5262,Normal,2.21,Exploit Attempt,6,1,22,4,3,0,2
8449,8449,2025-04-23 03:55:35.053741,TCP,4563,DDoS,7.87,Suspicious Traffic,3,2,23,4,1,5,1
8450,8450,2025-04-22 02:06:42.053741,UDP,1947,Normal,0.96,Port Scan,2,1,22,4,3,4,2
8451,8451,2025-04-26 21:08:27.053741,TCP,2859,Normal,2.81,Login,21,5,26,4,3,2,1
8452,8452,2025-04-22 18:32:58.053741,TCP,6234,Normal,2.26,File Transfer,18,1,22,4,3,1,1
8453,8453,2025-04-25 16:59:41.053741,TCP,5263,Normal,2.91,Exploit Attempt,16,4,25,4,3,0,1
8454,8454,2025-04-22 20:54:18.053741,TCP,3456,Normal,2.32,Exploit Attempt,20,1,22,4,3,0,1
8455,8455,2025-04-25 02:55:37.053741,TCP,2274,Normal,2.83,Suspicious Traffic,2,4,25,4,3,5,1
8456,8456,2025-04-22 16:12:54.053741,TCP,5347,Normal,1.03,Suspicious Traffic,16,1,22,4,3,5,1
8457,8457,2025-04-23 06:18:48.053741,ICMP,5515,Normal,0.06,Suspicious Traffic,6,2,23,4,3,5,0
8458,8458,2025-04-26 18:53:54.053741,TCP,6376,Normal,2.05,Normal Activity,18,5,26,4,3,3,1
8459,8459,2025-04-25 00:37:06.053741,ICMP,894,Normal,2.25,Port Scan,0,4,25,4,3,4,0
8460,8460,2025-04-24 15:13:42.053741,UDP,7208,Normal,0.88,Suspicious Traffic,15,3,24,4,3,5,2
