,timestamp,source_ip,destination_ip,protocol,port,attack_type,severity,event_type
9355,2025-04-27 13:33:02.053741,46.208.175.28,60.158.101.43,ICMP,7864,Normal,0.81,Normal Activity
9356,2025-04-23 18:36:18.053741,155.117.194.254,142.153.8.66,UDP,5477,DDoS,7.66,Login
9357,2025-04-24 15:24:15.053741,5.229.192.119,135.224.40.41,TCP,7182,Normal,0.91,Exploit Attempt
9358,2025-04-21 14:37:40.053741,43.82.205.170,242.18.128.255,ICMP,5278,Normal,2.71,Login
9359,2025-04-21 17:13:40.053741,183.134.219.203,222.188.219.41,ICMP,541,Normal,0.73,Suspicious Traffic
9360,2025-04-24 12:49:42.053741,42.101.67.93,22.120.21.234,ICMP,5039,Normal,0.99,Suspicious Traffic
9361,2025-04-21 22:25:46.053741,26.31.94.51,207.215.192.15,ICMP,6187,Normal,0.65,Exploit Attempt
9362,2025-04-23 16:02:22.053741,147.160.114.48,14.255.157.97,TCP,5883,Normal,2.02,Exploit Attempt
9363,2025-04-24 12:51:06.053741,239.181.231.72,93.246.136.69,ICMP,6041,Normal,1.96,Port Scan
9364,2025-04-26 09:04:42.053741,179.129.64.168,37.248.147.133,TCP,6468,Normal,2.48,File Transfer
9365,2025-04-22 19:14:42.053741,202.87.242.77,81.174.99.99,UDP,5452,Normal,1.24,Port Scan
9366,2025-04-27 00:42:48.053741,206.38.116.26,75.232.167.203,ICMP,5918,DDoS,9.28,Login
9367,2025-04-27 05:55:53.053741,92.107.10.209,23.179.58.178,TCP,1983,Normal,2.2,Port Scan
9368,2025-04-26 16:56:06.053741,6.29.17.93,140.41.31.231,UDP,6738,Normal,0.55,Normal Activity
9369,2025-04-24 07:41:36.053741,187.118.57.172,120.45.231.36,UDP,4889,Phishing,9.68,Exploit Attempt
9370,2025-04-26 06:33:02.053741,193.239.164.227,162.159.110.106,ICMP,4938,DDoS,6.99,Port Scan
9371,2025-04-22 03:38:48.053741,216.143.218.7,163.1.225.131,TCP,2508,Normal,2.76,Suspicious Traffic
9372,2025-04-23 05:40:54.053741,42.177.152.75,41.41.70.184,ICMP,3345,Normal,0.4,Exploit Attempt
9373,2025-04-26 11:47:40.053741,200.31.119.144,98.45.120.221,UDP,2032,Normal,0.51,Login
9374,2025-04-26 22:13:22.053741,68.234.62.216,214.200.133.166,UDP,4587,Normal,0.88,Normal Activity
9375,2025-04-24 02:31:42.053741,126.166.55.105,39.94.66.228,UDP,5231,Normal,0.97,File Transfer
9376,2025-04-24 23:22:14.053741,47.19.159.133,111.186.234.53,UDP,2970,Normal,1.78,Login
9377,2025-04-23 05:42:14.053741,216.56.181.114,22.214.248.132,UDP,6962,Reconnaissance,8.68,Exploit Attempt
9378,2025-04-24 18:10:42.053741,197.88.190.104,209.217.230.102,ICMP,525,Normal,1.99,Login
9379,2025-04-24 18:11:12.053741,226.52.141.122,60.47.78.22,TCP,6198,Normal,2.46,File Transfer
9380,2025-04-25 07:13:22.053741,59.145.65.147,188.200.35.68,UDP,7788,Normal,2.96,Port Scan
9381,2025-04-25 02:01:15.053741,104.112.194.52,170.5.9.75,ICMP,443,Normal,2.81,Suspicious Traffic
9382,2025-04-24 23:25:26.053741,164.71.241.53,221.234.44.222,ICMP,5995,Normal,2.76,File Transfer
9383,2025-04-24 15:36:49.053741,160.144.72.146,118.41.98.157,ICMP,6093,Normal,1.04,Normal Activity
9384,2025-04-21 22:27:18.053741,57.163.106.23,226.55.212.181,UDP,956,Normal,1.38,Login
9385,2025-04-23 18:46:27.053741,168.229.227.96,75.119.253.66,TCP,6731,Normal,2.0,Port Scan
9386,2025-04-22 16:42:28.053741,161.82.172.44,162.192.55.203,TCP,6662,DDoS,7.17,Exploit Attempt
9387,2025-04-24 13:02:18.053741,254.242.156.60,189.184.135.247,UDP,7241,Normal,0.18,Normal Activity
9388,2025-04-21 14:38:10.053741,141.10.179.98,50.152.254.110,ICMP,178,Normal,0.54,Login
9389,2025-04-26 11:59:56.053741,5.118.162.148,130.229.68.221,UDP,447,Normal,2.25,Login
9390,2025-04-26 14:37:12.053741,78.55.7.137,83.81.211.122,ICMP,1321,Malware,8.92,Exploit Attempt
9391,2025-04-23 05:45:58.053741,200.97.173.54,154.153.112.216,ICMP,6322,DDoS,8.25,Login
9392,2025-04-27 11:31:02.053741,190.4.48.37,4.205.58.195,TCP,6078,Normal,2.71,Login
9393,2025-04-26 19:52:39.053741,95.78.208.229,58.138.100.64,TCP,4299,Normal,2.87,File Transfer
9394,2025-04-24 13:05:34.053741,22.122.225.160,136.226.254.200,UDP,3213,Brute Force,6.09,File Transfer
9395,2025-04-24 18:19:12.053741,192.29.221.204,54.63.128.137,UDP,642,Normal,0.65,Login
9396,2025-04-23 13:37:06.053741,102.151.198.107,167.52.132.110,TCP,4832,Normal,1.78,Suspicious Traffic
9397,2025-04-28 00:38:42.053741,147.182.236.147,248.114.133.107,ICMP,3290,Reconnaissance,7.07,Normal Activity
9398,2025-04-21 14:38:20.053741,182.236.215.67,235.79.21.70,TCP,448,Normal,1.99,Port Scan
9399,2025-04-25 12:37:45.053741,77.49.35.79,243.87.141.88,ICMP,5942,Brute Force,6.16,Suspicious Traffic
9400,2025-04-27 14:15:02.053741,177.32.122.159,154.120.232.132,UDP,4160,DDoS,8.36,File Transfer
9401,2025-04-26 14:45:49.053741,38.3.69.86,126.218.53.26,UDP,4173,Normal,1.34,Login
9402,2025-04-26 01:43:06.053741,235.214.196.79,40.177.54.21,ICMP,2005,Normal,2.98,Exploit Attempt
9403,2025-04-26 04:20:31.053741,171.93.32.246,167.169.164.139,ICMP,517,Normal,0.25,Suspicious Traffic
9404,2025-04-21 14:38:26.053741,129.35.194.137,73.56.51.187,TCP,4699,Brute Force,7.66,File Transfer
9405,2025-04-27 06:29:27.053741,184.134.73.102,194.208.121.125,TCP,7372,Normal,0.52,Suspicious Traffic
9406,2025-04-23 11:03:30.053741,140.170.154.157,75.95.174.102,TCP,7802,Reconnaissance,7.82,Suspicious Traffic
9407,2025-04-27 14:21:34.053741,131.189.222.55,117.218.133.32,ICMP,1334,Normal,1.63,Exploit Attempt
9408,2025-04-23 16:17:42.053741,210.40.145.190,228.162.35.82,TCP,1788,Normal,1.97,Port Scan
9409,2025-04-23 00:37:08.053741,10.43.88.131,205.76.181.19,TCP,7511,Normal,0.37,Port Scan
9410,2025-04-24 23:40:22.053741,26.141.36.200,45.203.32.166,TCP,2074,Normal,1.67,Normal Activity
9411,2025-04-25 23:12:33.053741,95.233.232.111,192.2.248.101,UDP,3507,Normal,1.47,Exploit Attempt
9412,2025-04-27 09:12:30.053741,132.137.148.73,233.58.42.186,TCP,1902,Malware,6.16,Suspicious Traffic
9413,2025-04-24 21:05:05.053741,38.179.162.78,1.187.169.207,TCP,857,Normal,0.2,File Transfer
9414,2025-04-23 05:52:06.053741,225.100.122.147,40.22.65.212,ICMP,4013,Normal,1.83,Suspicious Traffic
9415,2025-04-24 23:43:02.053741,16.210.209.124,128.1.97.97,UDP,4363,DDoS,6.97,Exploit Attempt
9416,2025-04-25 15:25:10.053741,96.51.67.6,164.251.42.235,UDP,1409,DDoS,7.74,Normal Activity
9417,2025-04-27 04:03:06.053741,206.62.48.128,226.113.219.235,UDP,1547,Normal,2.66,Login
9418,2025-04-22 19:25:18.053741,229.162.183.117,42.222.85.207,TCP,3874,DDoS,8.12,Exploit Attempt
9419,2025-04-26 14:59:55.053741,89.125.218.146,160.122.59.168,ICMP,4271,Normal,0.2,File Transfer
9420,2025-04-26 07:09:42.053741,120.25.226.24,147.97.177.179,ICMP,4477,Malware,7.22,Suspicious Traffic
9421,2025-04-28 01:02:42.053741,172.164.93.180,190.188.154.128,TCP,3464,Normal,1.3,Port Scan
9422,2025-04-27 19:49:38.053741,226.24.1.22,69.112.210.203,TCP,1077,Normal,1.78,Login
9423,2025-04-27 11:59:27.053741,80.61.36.125,190.243.21.234,UDP,3157,Malware,7.14,Login
9424,2025-04-24 05:28:22.053741,254.114.244.61,222.253.34.195,UDP,3605,Normal,1.75,Login
9425,2025-04-27 17:15:27.053741,31.240.79.255,208.103.148.230,UDP,7372,Normal,0.78,Port Scan
9426,2025-04-25 10:17:18.053741,84.69.190.238,191.70.55.119,TCP,2061,Normal,1.36,Suspicious Traffic
9427,2025-04-23 08:32:41.053741,119.146.23.16,114.29.125.97,ICMP,213,Reconnaissance,6.96,Login
9428,2025-04-22 01:07:22.053741,194.68.252.79,189.44.22.30,UDP,4580,Normal,2.36,Port Scan
9429,2025-04-24 08:07:36.053741,122.177.84.206,240.34.122.113,UDP,4772,Normal,1.14,Exploit Attempt
9430,2025-04-22 03:44:42.053741,240.82.177.177,217.180.134.97,TCP,2395,Malware,8.74,Normal Activity
9431,2025-04-27 12:06:47.053741,134.220.68.124,6.128.59.255,TCP,3206,Malware,9.53,Port Scan
9432,2025-04-27 04:16:06.053741,148.188.241.79,108.47.241.68,UDP,1507,Normal,2.09,Suspicious Traffic
9433,2025-04-25 18:13:09.053741,106.168.68.2,241.168.95.58,TCP,2104,Reconnaissance,9.72,Port Scan
9434,2025-04-21 14:38:56.053741,59.59.14.174,122.119.35.154,UDP,7998,Normal,1.22,Login
9435,2025-04-27 12:10:27.053741,21.239.238.1,40.81.40.68,ICMP,1202,DDoS,6.72,Normal Activity
9436,2025-04-24 21:16:58.053741,226.83.169.129,245.186.218.255,TCP,6328,Normal,2.59,Port Scan
9437,2025-04-22 01:08:07.053741,215.173.175.114,209.241.83.222,ICMP,2726,Normal,2.01,Login
9438,2025-04-26 10:00:12.053741,56.67.42.197,33.96.12.143,UDP,1434,Malware,6.99,Exploit Attempt
9439,2025-04-25 13:02:25.053741,165.168.120.64,26.174.178.63,TCP,7460,Normal,0.73,Login
9440,2025-04-26 15:16:22.053741,169.8.219.62,214.33.37.228,UDP,3037,Normal,0.67,Suspicious Traffic
9441,2025-04-26 07:25:06.053741,37.105.117.115,80.87.207.18,ICMP,5834,Normal,2.44,Normal Activity
9442,2025-04-22 19:30:06.053741,206.94.121.93,142.162.199.183,UDP,2029,Normal,2.81,Normal Activity
9443,2025-04-27 14:55:10.053741,208.108.253.215,177.173.7.208,TCP,2546,DDoS,8.5,File Transfer
9444,2025-04-26 04:49:54.053741,156.115.103.191,6.236.206.35,ICMP,7479,Normal,2.89,Login
9445,2025-04-27 22:49:17.053741,99.171.206.139,215.90.145.140,UDP,195,Phishing,8.56,File Transfer
9446,2025-04-27 07:05:40.053741,119.129.105.59,223.233.8.17,TCP,751,Normal,0.27,Exploit Attempt
9447,2025-04-22 09:01:18.053741,136.136.142.222,235.36.133.255,ICMP,3419,Normal,0.48,File Transfer
9448,2025-04-27 17:37:18.053741,44.86.167.45,131.79.195.73,ICMP,4313,Malware,8.37,Login
9449,2025-04-24 16:08:43.053741,82.152.209.164,42.76.17.239,ICMP,3798,Normal,0.9,Exploit Attempt
9450,2025-04-24 10:54:12.053741,188.107.81.4,197.157.139.6,TCP,1170,Normal,0.96,File Transfer
9451,2025-04-26 10:09:57.053741,212.218.117.77,75.64.19.43,UDP,3538,Normal,1.81,Port Scan
9452,2025-04-27 20:18:38.053741,185.31.53.66,4.61.45.12,TCP,3012,Malware,9.75,Normal Activity
9453,2025-04-26 04:56:21.053741,163.251.44.55,208.175.36.177,ICMP,6579,Normal,1.2,Port Scan
9454,2025-04-21 22:31:58.053741,135.66.72.109,48.144.155.200,ICMP,3778,Normal,2.86,Login
9455,2025-04-22 19:32:42.053741,149.30.97.110,23.130.2.165,UDP,1853,DDoS,9.96,Port Scan
9456,2025-04-25 10:35:18.053741,152.63.71.236,131.82.115.100,ICMP,602,Brute Force,8.39,Login
9457,2025-04-27 09:53:00.053741,72.25.8.55,230.214.59.58,UDP,5071,Normal,1.28,File Transfer
9458,2025-04-22 06:25:08.053741,202.130.125.8,226.164.56.138,UDP,432,Normal,1.62,Suspicious Traffic
9459,2025-04-23 06:04:06.053741,246.190.181.44,164.221.132.80,UDP,2613,Normal,0.73,Exploit Attempt
9460,2025-04-26 02:23:42.053741,251.118.194.36,240.202.162.208,TCP,313,Normal,2.57,Suspicious Traffic
9461,2025-04-22 06:25:29.053741,236.109.29.60,32.107.113.71,UDP,2551,Normal,1.76,Exploit Attempt
9462,2025-04-25 00:08:06.053741,251.9.134.36,153.50.58.193,TCP,6767,Normal,1.0,File Transfer
9463,2025-04-24 16:15:29.053741,133.158.24.200,100.255.95.37,ICMP,2578,Normal,0.77,File Transfer
9464,2025-04-23 21:51:50.053741,252.74.7.14,211.84.241.251,UDP,7568,Normal,0.83,Exploit Attempt
9465,2025-04-23 21:52:12.053741,233.74.48.58,233.244.7.111,TCP,5539,Normal,0.75,File Transfer
9466,2025-04-23 03:28:12.053741,160.138.119.68,21.113.27.98,ICMP,5589,DDoS,7.35,Login
9467,2025-04-22 09:03:58.053741,172.42.59.234,61.154.42.115,TCP,2872,Normal,0.73,Suspicious Traffic
9468,2025-04-21 19:55:06.053741,137.185.232.215,213.45.24.226,TCP,7349,Reconnaissance,6.31,Normal Activity
9469,2025-04-25 15:58:44.053741,50.116.211.169,151.172.146.118,ICMP,6597,Normal,0.41,Exploit Attempt
9470,2025-04-22 11:42:12.053741,245.70.165.236,193.48.76.75,ICMP,7367,Normal,2.6,File Transfer
9471,2025-04-23 00:51:36.053741,121.143.189.173,6.126.41.187,ICMP,1245,Malware,6.32,Login
9472,2025-04-27 23:15:50.053741,182.174.62.58,244.145.38.153,TCP,5102,DDoS,6.79,Normal Activity
9473,2025-04-26 02:32:48.053741,26.76.25.146,43.131.237.68,TCP,4835,Normal,2.09,Port Scan
9474,2025-04-23 16:39:42.053741,237.158.113.78,15.123.105.160,ICMP,7455,Normal,1.9,Port Scan
9475,2025-04-25 08:08:47.053741,215.141.124.15,45.250.125.218,UDP,244,Normal,2.25,Login
9476,2025-04-22 11:43:06.053741,106.184.125.91,59.1.128.62,TCP,2778,Phishing,7.4,Normal Activity
9477,2025-04-22 19:37:06.053741,86.208.27.193,100.224.116.234,UDP,6206,Normal,1.82,Login
9478,2025-04-24 19:00:42.053741,9.252.143.146,129.6.130.105,UDP,4795,Brute Force,7.97,Login
9479,2025-04-26 13:08:56.053741,228.174.9.148,24.29.101.115,TCP,3690,DDoS,9.56,Port Scan
9480,2025-04-24 05:51:42.053741,118.233.65.203,206.80.73.151,TCP,5708,Normal,0.35,Port Scan
9481,2025-04-26 02:38:24.053741,147.216.249.152,183.217.90.238,TCP,3027,Phishing,7.56,File Transfer
9482,2025-04-24 05:52:32.053741,101.43.73.23,249.179.245.177,TCP,4365,Normal,1.17,Port Scan
9483,2025-04-26 15:50:03.053741,114.97.104.31,97.85.153.109,UDP,7079,Normal,0.16,Normal Activity
9484,2025-04-27 20:49:34.053741,22.141.38.239,63.117.5.22,TCP,2427,Malware,7.27,Suspicious Traffic
9485,2025-04-24 16:26:07.053741,254.130.202.110,212.189.250.165,ICMP,2060,Normal,0.12,Normal Activity
9486,2025-04-24 03:16:06.053741,136.17.180.4,121.217.102.249,ICMP,5273,Normal,0.59,File Transfer
9487,2025-04-22 14:22:52.053741,32.152.147.208,144.248.169.249,UDP,670,Normal,1.41,Normal Activity
9488,2025-04-24 21:43:50.053741,117.13.207.141,113.6.21.182,ICMP,3277,DDoS,6.02,Exploit Attempt
9489,2025-04-27 15:38:06.053741,194.27.60.205,21.209.120.92,UDP,3045,Malware,6.13,Login
9490,2025-04-23 16:45:02.053741,231.254.50.172,127.181.231.245,TCP,7052,Normal,0.34,Port Scan
9491,2025-04-26 23:50:52.053741,137.23.216.126,168.35.76.41,TCP,3401,Normal,1.9,Port Scan
9492,2025-04-22 06:29:06.053741,127.190.100.11,221.212.187.82,UDP,1497,Normal,2.78,File Transfer
9493,2025-04-27 15:41:50.053741,158.220.198.5,117.172.214.198,ICMP,1256,Normal,2.12,Login
9494,2025-04-23 19:24:36.053741,128.54.84.15,201.222.153.170,TCP,2099,DDoS,8.61,Normal Activity
9495,2025-04-22 17:02:27.053741,39.218.15.121,78.112.54.71,TCP,5783,Normal,0.14,Suspicious Traffic
9496,2025-04-26 21:16:46.053741,82.66.32.45,79.139.55.204,UDP,7700,Normal,0.03,Normal Activity
9497,2025-04-24 19:10:12.053741,129.53.53.105,231.216.162.188,TCP,1746,Normal,2.86,Exploit Attempt
9498,2025-04-21 14:40:00.053741,76.10.16.61,204.115.138.68,UDP,987,Normal,0.35,Port Scan
9499,2025-04-22 22:19:49.053741,9.201.247.96,81.44.19.108,UDP,6815,Normal,0.92,Exploit Attempt
9500,2025-04-22 01:13:22.053741,109.57.35.24,201.179.133.210,UDP,5448,Normal,2.64,Exploit Attempt
9501,2025-04-27 05:15:54.053741,189.222.45.146,10.194.216.45,TCP,6590,Normal,2.5,File Transfer
9502,2025-04-27 07:55:08.053741,169.135.128.56,207.18.159.30,TCP,6884,DDoS,8.02,File Transfer
9503,2025-04-26 10:48:57.053741,229.123.66.211,207.248.255.240,UDP,3334,Malware,7.33,Exploit Attempt
9504,2025-04-21 22:35:18.053741,231.135.218.243,95.87.136.175,TCP,2689,Normal,0.98,File Transfer
9505,2025-04-27 05:19:22.053741,41.125.99.100,36.250.202.182,TCP,1193,DDoS,8.92,Suspicious Traffic
9506,2025-04-25 16:22:10.053741,137.198.80.89,216.100.10.114,ICMP,122,Normal,1.18,Suspicious Traffic
9507,2025-04-25 00:32:06.053741,104.223.207.191,40.244.18.9,UDP,412,Normal,1.25,Normal Activity
9508,2025-04-23 19:29:30.053741,81.70.76.196,91.208.182.40,TCP,4415,Normal,0.12,Port Scan
9509,2025-04-25 03:11:39.053741,195.146.44.215,243.218.211.204,UDP,7629,Normal,2.81,Login
9510,2025-04-21 17:18:42.053741,145.204.27.127,219.168.217.196,UDP,1795,Normal,3.0,Exploit Attempt
9511,2025-04-27 10:41:36.053741,146.232.134.246,119.6.79.228,TCP,4287,Normal,0.82,Exploit Attempt
9512,2025-04-27 23:55:10.053741,119.221.147.220,219.177.109.52,UDP,412,Normal,1.74,Port Scan
9513,2025-04-23 11:35:36.053741,151.76.125.46,84.34.153.1,TCP,5964,Normal,1.04,Port Scan
9514,2025-04-23 06:18:46.053741,177.34.193.166,76.247.65.159,TCP,4420,Normal,2.19,Login
9515,2025-04-22 01:14:37.053741,99.116.73.195,195.229.231.226,UDP,4999,Normal,1.98,Normal Activity
9516,2025-04-27 10:46:06.053741,103.208.247.121,157.114.96.173,ICMP,3168,Normal,0.0,Normal Activity
9517,2025-04-27 13:25:37.053741,139.245.36.186,197.56.212.247,ICMP,5770,Normal,0.43,Login
9518,2025-04-27 18:43:48.053741,187.149.132.234,248.106.58.126,UDP,2677,Brute Force,6.38,Exploit Attempt
9519,2025-04-23 22:12:00.053741,39.99.194.66,250.252.91.92,UDP,5984,Normal,2.82,Suspicious Traffic
9520,2025-04-27 05:32:22.053741,209.143.208.240,146.248.246.62,TCP,7736,Normal,2.13,Exploit Attempt
9521,2025-04-26 03:06:24.053741,184.38.63.187,18.214.223.197,UDP,6419,Brute Force,8.01,Normal Activity
9522,2025-04-27 21:26:18.053741,221.9.92.227,96.135.73.110,TCP,649,Normal,2.46,Port Scan
9523,2025-04-25 16:32:56.053741,182.55.13.226,96.103.137.52,TCP,7824,Brute Force,7.77,Suspicious Traffic
9524,2025-04-21 17:19:10.053741,51.164.154.255,79.125.227.82,TCP,407,DDoS,7.79,File Transfer
9525,2025-04-23 09:00:27.053741,137.83.212.128,190.165.245.94,ICMP,6587,Normal,0.47,Normal Activity
9526,2025-04-27 02:58:48.053741,167.220.199.86,156.188.186.37,UDP,7800,Normal,0.01,Login
9527,2025-04-23 06:22:14.053741,64.233.124.105,99.141.116.15,TCP,192,Normal,0.99,Exploit Attempt
9528,2025-04-26 00:32:30.053741,21.190.92.70,35.163.65.198,ICMP,7106,Normal,2.79,Normal Activity
9529,2025-04-26 08:29:38.053741,44.92.0.192,43.144.241.112,UDP,6695,Normal,0.08,Exploit Attempt
9530,2025-04-22 09:12:22.053741,128.72.249.68,61.195.248.198,UDP,520,Reconnaissance,9.05,File Transfer
9531,2025-04-21 19:58:15.053741,207.96.168.84,8.91.88.218,ICMP,1011,Normal,1.54,Login
9532,2025-04-26 19:07:18.053741,245.211.224.90,216.52.192.70,ICMP,2416,Normal,2.13,Login
9533,2025-04-27 00:25:52.053741,199.248.108.254,30.56.251.144,TCP,6448,DDoS,9.21,Login
9534,2025-04-22 01:16:12.053741,31.42.198.96,64.194.86.235,ICMP,2396,Normal,0.51,Exploit Attempt
9535,2025-04-28 02:56:42.053741,18.213.105.77,22.205.40.144,ICMP,966,Normal,0.03,Suspicious Traffic
9536,2025-04-25 21:59:02.053741,107.61.164.100,222.251.122.124,UDP,2481,Malware,7.88,Port Scan
9537,2025-04-25 00:48:06.053741,169.11.173.141,44.218.215.160,TCP,5686,Normal,2.04,Normal Activity
9538,2025-04-27 05:47:58.053741,43.118.69.23,207.131.84.5,UDP,4161,Normal,0.16,Port Scan
9539,2025-04-27 05:48:50.053741,174.169.146.208,58.133.72.228,ICMP,367,Normal,2.03,Port Scan
9540,2025-04-27 00:31:42.053741,234.248.96.45,208.3.253.60,TCP,6027,Normal,0.86,Login
9541,2025-04-27 05:50:34.053741,82.229.106.141,180.232.122.210,ICMP,5868,Normal,2.05,Login
9542,2025-04-24 08:56:34.053741,156.231.46.42,233.91.67.102,TCP,3026,Normal,2.49,Exploit Attempt
9543,2025-04-26 03:21:48.053741,89.243.169.31,59.232.76.19,TCP,2319,Normal,0.12,Exploit Attempt
9544,2025-04-23 19:42:06.053741,103.252.59.52,125.68.128.59,TCP,120,Normal,2.1,File Transfer
9545,2025-04-26 16:38:37.053741,108.131.164.25,146.231.67.143,TCP,848,Malware,8.15,Normal Activity
9546,2025-04-23 09:06:24.053741,192.40.185.72,105.139.206.110,UDP,5294,Normal,1.66,Exploit Attempt
9547,2025-04-22 03:56:24.053741,225.226.30.78,66.206.51.27,TCP,5663,Normal,1.13,Port Scan
9548,2025-04-23 06:27:50.053741,20.189.145.126,63.229.143.115,TCP,7284,Normal,1.92,Suspicious Traffic
9549,2025-04-23 11:46:24.053741,116.137.127.241,247.0.252.222,UDP,2034,Normal,2.12,Normal Activity
9550,2025-04-27 13:55:52.053741,58.25.137.77,206.56.44.111,TCP,830,Malware,8.0,Port Scan
9551,2025-04-25 03:34:45.053741,197.228.100.170,189.161.213.99,ICMP,713,Normal,2.67,Login
9552,2025-04-23 14:26:30.053741,2.23.129.225,203.149.215.135,TCP,2797,Normal,0.43,Suspicious Traffic
9553,2025-04-26 03:28:48.053741,88.129.160.204,92.227.231.75,ICMP,7143,Malware,8.78,File Transfer
9554,2025-04-27 08:41:04.053741,213.176.221.150,226.214.215.208,TCP,6343,Normal,1.14,Normal Activity
9555,2025-04-27 08:41:57.053741,16.164.37.198,164.137.233.52,TCP,904,Normal,0.73,Port Scan
9556,2025-04-28 03:17:42.053741,35.77.201.62,204.33.118.16,ICMP,2971,Normal,0.56,File Transfer
9557,2025-04-27 22:00:08.053741,118.130.248.233,148.156.126.169,TCP,7629,Normal,1.71,Exploit Attempt
9558,2025-04-22 14:34:42.053741,137.41.195.69,131.58.229.155,UDP,2138,Malware,9.04,Exploit Attempt
9559,2025-04-28 03:20:42.053741,162.189.161.199,217.236.11.153,ICMP,7636,Phishing,9.51,Suspicious Traffic
9560,2025-04-26 11:31:42.053741,88.237.238.252,13.58.143.152,ICMP,1726,Malware,8.31,Suspicious Traffic
9561,2025-04-24 03:46:06.053741,215.58.34.103,167.150.120.98,ICMP,207,Reconnaissance,9.36,Login
9562,2025-04-24 17:03:20.053741,60.223.242.154,69.99.210.225,TCP,5261,Normal,1.4,Exploit Attempt
9563,2025-04-26 14:13:20.053741,81.236.75.79,123.36.54.131,ICMP,3952,Normal,1.7,Login
9564,2025-04-28 03:25:42.053741,126.139.184.139,159.4.99.21,ICMP,880,Normal,0.39,Suspicious Traffic
9565,2025-04-26 06:16:37.053741,4.170.53.119,105.105.225.152,ICMP,3313,Normal,1.96,Suspicious Traffic
9566,2025-04-27 00:53:22.053741,212.201.161.69,40.2.253.114,TCP,836,Normal,2.91,Port Scan
9567,2025-04-23 22:29:36.053741,126.134.9.226,165.234.228.1,TCP,7564,Phishing,7.03,Port Scan
9568,2025-04-23 19:50:30.053741,78.96.202.104,46.111.171.93,TCP,1074,Malware,6.93,File Transfer
9569,2025-04-27 08:54:19.053741,103.23.251.251,85.115.164.122,UDP,5471,Normal,1.38,Port Scan
9570,2025-04-28 03:31:42.053741,106.180.105.133,98.28.249.117,UDP,3883,Phishing,6.93,Normal Activity
9571,2025-04-25 22:22:22.053741,83.112.40.225,203.188.200.188,ICMP,6208,Normal,1.06,Login
9572,2025-04-27 06:17:26.053741,191.210.22.116,30.115.118.153,TCP,6119,DDoS,8.15,Login
9573,2025-04-22 17:16:45.053741,87.149.74.19,203.203.80.33,UDP,7105,Normal,2.2,Login
9574,2025-04-27 22:16:34.053741,124.49.1.80,197.218.242.160,TCP,6357,Phishing,8.09,Normal Activity
9575,2025-04-23 17:13:22.053741,103.212.198.185,37.12.183.255,ICMP,7566,Brute Force,8.38,File Transfer
9576,2025-04-24 22:29:18.053741,70.21.148.178,77.22.115.39,TCP,6027,Normal,1.78,Login
9577,2025-04-23 01:16:20.053741,97.91.239.2,193.81.66.44,TCP,6019,Normal,0.56,Suspicious Traffic
9578,2025-04-25 11:48:30.053741,170.22.194.22,131.174.27.33,UDP,959,Brute Force,6.15,Login
9579,2025-04-23 22:34:00.053741,33.67.204.197,30.36.116.15,TCP,5091,DDoS,9.92,Normal Activity
9580,2025-04-25 03:50:42.053741,225.252.216.51,41.105.175.182,UDP,7359,Brute Force,8.35,Port Scan
9581,2025-04-23 06:36:38.053741,48.70.99.79,146.224.233.18,ICMP,6607,Malware,7.51,Normal Activity
9582,2025-04-27 17:04:54.053741,145.178.165.232,214.209.196.200,TCP,1104,Phishing,6.41,Exploit Attempt
9583,2025-04-22 17:18:35.053741,162.121.130.31,48.210.7.38,UDP,1383,Malware,8.76,Exploit Attempt
9584,2025-04-24 17:13:58.053741,64.168.142.37,123.247.35.38,TCP,5515,Normal,1.18,Port Scan
9585,2025-04-24 09:15:12.053741,178.247.49.23,217.176.184.0,TCP,702,Normal,0.78,File Transfer
9586,2025-04-21 14:41:28.053741,0.20.15.89,14.63.32.85,UDP,537,Normal,0.7,Suspicious Traffic
9587,2025-04-22 11:59:45.053741,39.11.106.119,233.179.165.92,TCP,504,Normal,0.81,Suspicious Traffic
9588,2025-04-21 20:01:06.053741,34.74.139.61,147.59.235.190,TCP,896,Normal,2.97,Exploit Attempt
9589,2025-04-26 19:52:54.053741,9.189.161.35,5.133.239.204,ICMP,1220,Normal,1.01,Normal Activity
9590,2025-04-21 17:21:22.053741,167.53.190.117,206.5.193.86,TCP,1711,Normal,1.33,Suspicious Traffic
9591,2025-04-28 03:52:42.053741,246.174.78.32,109.249.67.66,ICMP,944,Normal,2.48,File Transfer
9592,2025-04-22 06:40:46.053741,148.239.72.191,197.5.2.60,UDP,3207,Normal,2.9,Normal Activity
9593,2025-04-26 22:35:59.053741,3.230.254.41,148.123.90.28,UDP,2647,Brute Force,9.96,File Transfer
9594,2025-04-22 04:01:06.053741,144.111.95.246,221.240.205.206,UDP,4906,Normal,2.73,Normal Activity
9595,2025-04-22 17:20:47.053741,41.30.104.24,44.97.66.25,TCP,7985,Reconnaissance,8.69,Login
9596,2025-04-25 03:59:30.053741,213.150.115.2,99.104.191.215,ICMP,2569,Normal,0.75,Login
9597,2025-04-25 04:00:03.053741,137.103.255.154,246.92.149.204,TCP,4680,Normal,1.56,Port Scan
9598,2025-04-23 22:40:58.053741,147.15.122.219,187.154.117.154,ICMP,6283,Normal,0.42,Suspicious Traffic
